segment_id,path_type,laser_state,point_index,u,v,x,y,z
788,"直线","开光",2,-17.937388,-3.035932,27.125603,8.951302,14.099848
788,"直线","开光",3,-18.435781,-3.035932,26.647524,9.090285,14.099851
788,"直线","开光",4,-18.934175,-3.035932,26.162456,9.204794,14.099854
788,"直线","开光",5,-19.432569,-3.035932,25.677389,9.319303,14.099856
788,"直线","开光",6,-19.930963,-3.035932,25.192321,9.433812,14.099858
788,"直线","开光",7,-20.429356,-3.035932,24.707253,9.548321,14.099860
788,"直线","开光",8,-20.927750,-3.035932,24.215375,9.626532,14.099862
788,"直线","开光",9,-21.426144,-3.035932,23.721789,9.695633,14.099863
788,"直线","开光",10,-21.924537,-3.035932,23.228202,9.764734,14.099865
788,"直线","开光",11,-22.422931,-3.035932,22.734616,9.833835,14.099866
788,"直线","开光",12,-22.921325,-3.035932,22.240389,9.896050,14.099866
788,"直线","开光",13,-23.419719,-3.035932,21.742525,9.919150,14.099867
788,"直线","开光",14,-23.918112,-3.035932,21.244661,9.942250,14.099868
788,"直线","开光",15,-24.416506,-3.035932,20.746796,9.965350,14.099868
788,"直线","开光",16,-24.914900,-3.035932,20.248932,9.988450,14.099868
789,"直线(跳转)","关光",0,-24.914900,-3.035932,20.248932,9.988450,14.099868
789,"直线(跳转)","关光",1,-26.908475,-3.035932,18.257475,9.919150,14.099867
790,"直线","开光",0,-26.908475,-3.035932,18.257475,9.919150,14.099867
790,"直线","开光",1,-27.406868,-3.035932,17.759611,9.896050,14.099866
790,"直线","开光",2,-27.905262,-3.035932,17.265384,9.833835,14.099866
790,"直线","开光",3,-28.403656,-3.035932,16.771798,9.764734,14.099865
790,"直线","开光",4,-28.902050,-3.035932,16.278211,9.695633,14.099863
790,"直线","开光",5,-29.400443,-3.035932,15.784625,9.626532,14.099862
791,"直线(跳转)","关光",0,-29.400443,-3.035932,15.784625,9.626532,14.099862
791,"直线(跳转)","关光",1,-32.889199,-3.035932,12.402016,8.792370,14.099844
792,"直线","开光",0,-32.889199,-3.035932,12.402016,8.792370,14.099844
792,"直线","开光",1,-33.387593,-3.035932,11.929635,8.633437,14.099840
792,"直线","开光",2,-33.885987,-3.035932,11.457254,8.474504,14.099836
792,"直线","开光",3,-34.384381,-3.035932,10.984873,8.315571,14.099831
792,"直线","开光",4,-34.882774,-3.035932,10.527584,8.117832,14.099825
793,"直线(跳转)","关光",0,-34.882774,-3.035932,10.527584,8.117832,14.099825
793,"直线(跳转)","关光",1,-36.876349,-3.035932,8.710239,7.299473,14.099798
794,"直线","开光",0,-36.876349,-3.035932,8.710239,7.299473,14.099798
794,"直线","开光",1,-37.374743,-3.035932,8.275265,7.056159,14.099789
794,"直线","开光",2,-37.873137,-3.035932,7.840291,6.812845,14.099780
794,"直线","开光",3,-38.371530,-3.035932,7.405316,6.569532,14.099770
794,"直线","开光",4,-38.869924,-3.035932,6.970342,6.326218,14.099760
794,"直线","开光",5,-39.368318,-3.035932,6.550053,6.059291,14.099749
794,"直线","开光",6,-39.866712,-3.035932,6.139478,5.776746,14.099737
794,"直线","开光",7,-40.365105,-3.035932,5.728903,5.494201,14.099724
794,"直线","开光",8,-40.863499,-3.035932,5.318328,5.211656,14.099710
794,"直线","开光",9,-41.361893,-3.035932,4.907753,4.929111,14.099697
794,"直线","开光",10,-41.860287,-3.035932,4.523770,4.611521,14.099682
794,"直线","开光",11,-42.358680,-3.035932,4.141123,4.292172,14.099667
794,"直线","开光",12,-42.857074,-3.035932,3.758475,3.972824,14.099651
794,"直线","开光",13,-43.355468,-3.035932,3.375828,3.653476,14.099635
794,"直线","开光",14,-43.853861,-3.035932,3.002624,3.323825,14.099619
794,"直线","开光",15,-44.352255,-3.035932,2.651192,2.970418,14.099602
794,"直线","开光",16,-44.850649,-3.035932,2.299761,2.617011,14.099586
794,"直线","开光",17,-45.349043,-3.035932,1.948330,2.263604,14.099570
795,"直线(跳转)","关光",0,-45.349043,-3.035932,1.948330,2.263604,14.099570
795,"直线(跳转)","关光",1,-45.349043,-2.935932,1.948329,2.263603,14.199573
796,"直线","开光",0,-45.349043,-2.935932,1.948329,2.263603,14.199573
796,"直线","开光",1,-44.850649,-2.935932,2.299760,2.617010,14.199589
796,"直线","开光",2,-44.352255,-2.935932,2.651191,2.970417,14.199605
796,"直线","开光",3,-43.853861,-2.935932,3.002623,3.323824,14.199621
796,"直线","开光",4,-43.355468,-2.935932,3.375827,3.653475,14.199637
796,"直线","开光",5,-42.857074,-2.935932,3.758474,3.972823,14.199653
796,"直线","开光",6,-42.358680,-2.935932,4.141121,4.292171,14.199668
796,"直线","开光",7,-41.860287,-2.935932,4.523769,4.611520,14.199683
796,"直线","开光",8,-41.361893,-2.935932,4.907751,4.929109,14.199697
796,"直线","开光",9,-40.863499,-2.935932,5.318326,5.211655,14.199711
796,"直线","开光",10,-40.365105,-2.935932,5.728901,5.494200,14.199724
796,"直线","开光",11,-39.866712,-2.935932,6.139476,5.776745,14.199737
796,"直线","开光",12,-39.368318,-2.935932,6.550052,6.059290,14.199748
796,"直线","开光",13,-38.869924,-2.935932,6.970341,6.326217,14.199759
796,"直线","开光",14,-38.371530,-2.935932,7.405315,6.569531,14.199770
796,"直线","开光",15,-37.873137,-2.935932,7.840289,6.812844,14.199780
796,"直线","开光",16,-37.374743,-2.935932,8.275263,7.056158,14.199788
796,"直线","开光",17,-36.876349,-2.935932,8.710238,7.299472,14.199797
797,"直线(跳转)","关光",0,-36.876349,-2.935932,8.710238,7.299472,14.199797
797,"直线(跳转)","关光",1,-34.882774,-2.935932,10.527582,8.117832,14.199824
798,"直线","开光",0,-34.882774,-2.935932,10.527582,8.117832,14.199824
798,"直线","开光",1,-34.384381,-2.935932,10.984871,8.315570,14.199829
798,"直线","开光",2,-33.885987,-2.935932,11.457253,8.474504,14.199834
798,"直线","开光",3,-33.387593,-2.935932,11.929634,8.633436,14.199839
798,"直线","开光",4,-32.889199,-2.935932,12.402015,8.792369,14.199843
799,"直线(跳转)","关光",0,-32.889199,-2.935932,12.402015,8.792369,14.199843
799,"直线(跳转)","关光",1,-29.400443,-2.935932,15.784624,9.626532,14.199860
800,"直线","开光",0,-29.400443,-2.935932,15.784624,9.626532,14.199860
800,"直线","开光",1,-28.902050,-2.935932,16.278210,9.695633,14.199862
800,"直线","开光",2,-28.403656,-2.935932,16.771797,9.764734,14.199863
800,"直线","开光",3,-27.905262,-2.935932,17.265384,9.833835,14.199864
800,"直线","开光",4,-27.406868,-2.935932,17.759611,9.896050,14.199865
800,"直线","开光",5,-26.908475,-2.935932,18.257475,9.919150,14.199865
801,"直线(跳转)","关光",0,-26.908475,-2.935932,18.257475,9.919150,14.199865
801,"直线(跳转)","关光",1,-24.914900,-2.935932,20.248932,9.988450,14.199866
802,"直线","开光",0,-24.914900,-2.935932,20.248932,9.988450,14.199866
802,"直线","开光",1,-24.416506,-2.935932,20.746796,9.965350,14.199866
802,"直线","开光",2,-23.918112,-2.935932,21.244661,9.942250,14.199866
802,"直线","开光",3,-23.419719,-2.935932,21.742525,9.919150,14.199865
802,"直线","开光",4,-22.921325,-2.935932,22.240390,9.896050,14.199865
802,"直线","开光",5,-22.422931,-2.935932,22.734616,9.833835,14.199864
802,"直线","开光",6,-21.924537,-2.935932,23.228203,9.764734,14.199863
802,"直线","开光",7,-21.426144,-2.935932,23.721790,9.695633,14.199862
802,"直线","开光",8,-20.927750,-2.935932,24.215376,9.626532,14.199860
802,"直线","开光",9,-20.429356,-2.935932,24.707254,9.548321,14.199859
802,"直线","开光",10,-19.930963,-2.935932,25.192322,9.433812,14.199857
802,"直线","开光",11,-19.432569,-2.935932,25.677389,9.319303,14.199855
802,"直线","开光",12,-18.934175,-2.935932,26.162457,9.204794,14.199852
802,"直线","开光",13,-18.435781,-2.935932,26.647525,9.090285,14.199849
802,"直线","开光",14,-17.937388,-2.935932,27.125604,8.951302,14.199846
802,"直线","开光",15,-17.438994,-2.935932,27.597985,8.792369,14.199843
802,"直线","开光",16,-16.940600,-2.935932,28.070366,8.633436,14.199839
803,"直线(跳转)","关光",0,-16.940600,-2.935932,28.070366,8.633436,14.199839
803,"直线(跳转)","关光",1,-10.959875,-2.935932,33.449948,6.059291,14.199749
804,"直线","开光",0,-10.959875,-2.935932,33.449948,6.059291,14.199749
804,"直线","开光",1,-10.461482,-2.935932,33.860523,5.776745,14.199737
804,"直线","开光",2,-9.963088,-2.935932,34.271098,5.494200,14.199724
804,"直线","开光",3,-9.464694,-2.935932,34.681673,5.211654,14.199712
804,"直线","开光",4,-8.966301,-2.935932,35.092248,4.929109,14.199698
805,"直线(跳转)","关光",0,-8.966301,-2.935932,35.092248,4.929109,14.199698
805,"直线(跳转)","关光",1,-8.966301,-2.835932,35.092249,4.929108,14.299698
806,"直线","开光",0,-8.966301,-2.835932,35.092249,4.929108,14.299698
806,"直线","开光",1,-9.464694,-2.835932,34.681675,5.211653,14.299712
806,"直线","开光",2,-9.963088,-2.835932,34.271100,5.494199,14.299725
806,"直线","开光",3,-10.461482,-2.835932,33.860525,5.776744,14.299737
806,"直线","开光",4,-10.959875,-2.835932,33.449950,6.059290,14.299748
807,"直线(跳转)","关光",0,-10.959875,-2.835932,33.449950,6.059290,14.299748
807,"直线(跳转)","关光",1,-16.940600,-2.835932,28.070367,8.633436,14.299837
808,"直线","开光",0,-16.940600,-2.835932,28.070367,8.633436,14.299837
808,"直线","开光",1,-17.438994,-2.835932,27.597986,8.792369,14.299841
808,"直线","开光",2,-17.937388,-2.835932,27.125605,8.951302,14.299844
808,"直线","开光",3,-18.435781,-2.835932,26.647527,9.090285,14.299848
808,"直线","开光",4,-18.934175,-2.835932,26.162458,9.204794,14.299850
808,"直线","开光",5,-19.432569,-2.835932,25.677390,9.319303,14.299853
808,"直线","开光",6,-19.930963,-2.835932,25.192323,9.433812,14.299855
808,"直线","开光",7,-20.429356,-2.835932,24.707255,9.548321,14.299857
808,"直线","开光",8,-20.927750,-2.835932,24.215377,9.626531,14.299858
808,"直线","开光",9,-21.426144,-2.835932,23.721790,9.695633,14.299860
808,"直线","开光",10,-21.924537,-2.835932,23.228204,9.764734,14.299861
808,"直线","开光",11,-22.422931,-2.835932,22.734617,9.833835,14.299862
808,"直线","开光",12,-22.921325,-2.835932,22.240390,9.896050,14.299863
808,"直线","开光",13,-23.419719,-2.835932,21.742525,9.919150,14.299863
808,"直线","开光",14,-23.918112,-2.835932,21.244661,9.942250,14.299864
808,"直线","开光",15,-24.416506,-2.835932,20.746797,9.965350,14.299864
808,"直线","开光",16,-24.914900,-2.835932,20.248932,9.988450,14.299864
809,"直线(跳转)","关光",0,-24.914900,-2.835932,20.248932,9.988450,14.299864
809,"直线(跳转)","关光",1,-26.908475,-2.835932,18.257475,9.919150,14.299864
810,"直线","开光",0,-26.908475,-2.835932,18.257475,9.919150,14.299864
810,"直线","开光",1,-27.406868,-2.835932,17.759610,9.896050,14.299863
810,"直线","开光",2,-27.905262,-2.835932,17.265383,9.833835,14.299862
810,"直线","开光",3,-28.403656,-2.835932,16.771797,9.764734,14.299861
810,"直线","开光",4,-28.902050,-2.835932,16.278210,9.695633,14.299860
810,"直线","开光",5,-29.400443,-2.835932,15.784623,9.626531,14.299859
811,"直线(跳转)","关光",0,-29.400443,-2.835932,15.784623,9.626531,14.299859
811,"直线(跳转)","关光",1,-32.889199,-2.835932,12.402014,8.792369,14.299841
812,"直线","开光",0,-32.889199,-2.835932,12.402014,8.792369,14.299841
812,"直线","开光",1,-33.387593,-2.835932,11.929632,8.633436,14.299837
812,"直线","开光",2,-33.885987,-2.835932,11.457251,8.474503,14.299833
812,"直线","开光",3,-34.384381,-2.835932,10.984870,8.315570,14.299828
812,"直线","开光",4,-34.882774,-2.835932,10.527581,8.117831,14.299823
813,"直线(跳转)","关光",0,-34.882774,-2.835932,10.527581,8.117831,14.299823
813,"直线(跳转)","关光",1,-36.876349,-2.835932,8.710236,7.299471,14.299796
814,"直线","开光",0,-36.876349,-2.835932,8.710236,7.299471,14.299796
814,"直线","开光",1,-37.374743,-2.835932,8.275262,7.056157,14.299788
814,"直线","开光",2,-37.873137,-2.835932,7.840287,6.812843,14.299779
814,"直线","开光",3,-38.371530,-2.835932,7.405313,6.569530,14.299769
814,"直线","开光",4,-38.869924,-2.835932,6.970339,6.326216,14.299759
814,"直线","开光",5,-39.368318,-2.835932,6.550050,6.059289,14.299748
814,"直线","开光",6,-39.866712,-2.835932,6.139475,5.776744,14.299737
814,"直线","开光",7,-40.365105,-2.835932,5.728900,5.494199,14.299724
814,"直线","开光",8,-40.863499,-2.835932,5.318325,5.211653,14.299711
814,"直线","开光",9,-41.361893,-2.835932,4.907750,4.929108,14.299698
814,"直线","开光",10,-41.860287,-2.835932,4.523767,4.611519,14.299684
814,"直线","开光",11,-42.358680,-2.835932,4.141120,4.292170,14.299669
814,"直线","开光",12,-42.857074,-2.835932,3.758473,3.972822,14.299654
814,"直线","开光",13,-43.355468,-2.835932,3.375826,3.653474,14.299639
814,"直线","开光",14,-43.853861,-2.835932,3.002622,3.323822,14.299623
814,"直线","开光",15,-44.352255,-2.835932,2.651190,2.970415,14.299607
814,"直线","开光",16,-44.850649,-2.835932,2.299759,2.617009,14.299592
814,"直线","开光",17,-45.349043,-2.835932,1.948328,2.263602,14.299576
815,"直线(跳转)","关光",0,-45.349043,-2.835932,1.948328,2.263602,14.299576
815,"直线(跳转)","关光",1,-45.349043,-2.735932,1.948327,2.263601,14.399579
816,"直线","开光",0,-45.349043,-2.735932,1.948327,2.263601,14.399579
816,"直线","开光",1,-44.850649,-2.735932,2.299758,2.617007,14.399595
816,"直线","开光",2,-44.352255,-2.735932,2.651189,2.970414,14.399610
816,"直线","开光",3,-43.853861,-2.735932,3.002621,3.323821,14.399625
816,"直线","开光",4,-43.355468,-2.735932,3.375824,3.653472,14.399641
816,"直线","开光",5,-42.857074,-2.735932,3.758471,3.972821,14.399656
816,"直线","开光",6,-42.358680,-2.735932,4.141118,4.292169,14.399670
816,"直线","开光",7,-41.860287,-2.735932,4.523766,4.611518,14.399685
816,"直线","开光",8,-41.361893,-2.735932,4.907748,4.929107,14.399699
816,"直线","开光",9,-40.863499,-2.735932,5.318323,5.211652,14.399712
816,"直线","开光",10,-40.365105,-2.735932,5.728898,5.494198,14.399725
816,"直线","开光",11,-39.866712,-2.735932,6.139473,5.776743,14.399737
816,"直线","开光",12,-39.368318,-2.735932,6.550048,6.059288,14.399748
816,"直线","开光",13,-38.869924,-2.735932,6.970337,6.326215,14.399759
816,"直线","开光",14,-38.371530,-2.735932,7.405311,6.569529,14.399769
816,"直线","开光",15,-37.873137,-2.735932,7.840286,6.812843,14.399778
816,"直线","开光",16,-37.374743,-2.735932,8.275260,7.056156,14.399787
816,"直线","开光",17,-36.876349,-2.735932,8.710235,7.299470,14.399795
817,"直线(跳转)","关光",0,-36.876349,-2.735932,8.710235,7.299470,14.399795
817,"直线(跳转)","关光",1,-34.882774,-2.735932,10.527579,8.117830,14.399821
818,"直线","开光",0,-34.882774,-2.735932,10.527579,8.117830,14.399821
818,"直线","开光",1,-34.384381,-2.735932,10.984868,8.315569,14.399827
818,"直线","开光",2,-33.885987,-2.735932,11.457250,8.474503,14.399831
818,"直线","开光",3,-33.387593,-2.735932,11.929631,8.633436,14.399836
818,"直线","开光",4,-32.889199,-2.735932,12.402012,8.792369,14.399839
819,"直线(跳转)","关光",0,-32.889199,-2.735932,12.402012,8.792369,14.399839
819,"直线(跳转)","关光",1,-29.400443,-2.735932,15.784622,9.626531,14.399857
820,"直线","开光",0,-29.400443,-2.735932,15.784622,9.626531,14.399857
820,"直线","开光",1,-28.902050,-2.735932,16.278209,9.695633,14.399858
820,"直线","开光",2,-28.403656,-2.735932,16.771796,9.764734,14.399859
820,"直线","开光",3,-27.905262,-2.735932,17.265383,9.833835,14.399860
820,"直线","开光",4,-27.406868,-2.735932,17.759610,9.896050,14.399861
820,"直线","开光",5,-26.908475,-2.735932,18.257474,9.919150,14.399862
821,"直线(跳转)","关光",0,-26.908475,-2.735932,18.257474,9.919150,14.399862
821,"直线(跳转)","关光",1,-24.914900,-2.735932,20.248932,9.988450,14.399863
822,"直线","开光",0,-24.914900,-2.735932,20.248932,9.988450,14.399863
822,"直线","开光",1,-24.416506,-2.735932,20.746797,9.965350,14.399862
822,"直线","开光",2,-23.918112,-2.735932,21.244661,9.942250,14.399862
822,"直线","开光",3,-23.419719,-2.735932,21.742526,9.919150,14.399862
822,"直线","开光",4,-22.921325,-2.735932,22.240390,9.896050,14.399861
822,"直线","开光",5,-22.422931,-2.735932,22.734617,9.833835,14.399860
822,"直线","开光",6,-21.924537,-2.735932,23.228204,9.764734,14.399859
822,"直线","开光",7,-21.426144,-2.735932,23.721791,9.695633,14.399858
822,"直线","开光",8,-20.927750,-2.735932,24.215378,9.626531,14.399857
822,"直线","开光",9,-20.429356,-2.735932,24.707256,9.548321,14.399855
822,"直线","开光",10,-19.930963,-2.735932,25.192323,9.433812,14.399853
822,"直线","开光",11,-19.432569,-2.735932,25.677391,9.319303,14.399851
822,"直线","开光",12,-18.934175,-2.735932,26.162459,9.204794,14.399849
822,"直线","开光",13,-18.435781,-2.735932,26.647528,9.090285,14.399846
822,"直线","开光",14,-17.937388,-2.735932,27.125606,8.951301,14.399843
822,"直线","开光",15,-17.438994,-2.735932,27.597987,8.792368,14.399839
822,"直线","开光",16,-16.940600,-2.735932,28.070369,8.633435,14.399836
823,"直线(跳转)","关光",0,-16.940600,-2.735932,28.070369,8.633435,14.399836
823,"直线(跳转)","关光",1,-10.959875,-2.735932,33.449951,6.059289,14.399748
824,"直线","开光",0,-10.959875,-2.735932,33.449951,6.059289,14.399748
824,"直线","开光",1,-10.461482,-2.735932,33.860526,5.776743,14.399737
824,"直线","开光",2,-9.963088,-2.735932,34.271101,5.494198,14.399725
824,"直线","开光",3,-9.464694,-2.735932,34.681676,5.211652,14.399712
824,"直线","开光",4,-8.966301,-2.735932,35.092251,4.929107,14.399699
825,"直线(跳转)","关光",0,-8.966301,-2.735932,35.092251,4.929107,14.399699
825,"直线(跳转)","关光",1,-8.966301,-2.635932,35.092252,4.929106,14.499700
826,"直线","开光",0,-8.966301,-2.635932,35.092252,4.929106,14.499700
826,"直线","开光",1,-9.464694,-2.635932,34.681678,5.211651,14.499713
826,"直线","开光",2,-9.963088,-2.635932,34.271103,5.494197,14.499725
826,"直线","开光",3,-10.461482,-2.635932,33.860528,5.776742,14.499737
826,"直线","开光",4,-10.959875,-2.635932,33.449953,6.059287,14.499748
827,"直线(跳转)","关光",0,-10.959875,-2.635932,33.449953,6.059287,14.499748
827,"直线(跳转)","关光",1,-16.940600,-2.635932,28.070370,8.633435,14.499834
828,"直线","开光",0,-16.940600,-2.635932,28.070370,8.633435,14.499834
828,"直线","开光",1,-17.438994,-2.635932,27.597989,8.792368,14.499838
828,"直线","开光",2,-17.937388,-2.635932,27.125607,8.951301,14.499841
828,"直线","开光",3,-18.435781,-2.635932,26.647529,9.090284,14.499844
828,"直线","开光",4,-18.934175,-2.635932,26.162461,9.204793,14.499847
828,"直线","开光",5,-19.432569,-2.635932,25.677392,9.319302,14.499849
828,"直线","开光",6,-19.930963,-2.635932,25.192324,9.433811,14.499851
828,"直线","开光",7,-20.429356,-2.635932,24.707256,9.548320,14.499853
828,"直线","开光",8,-20.927750,-2.635932,24.215378,9.626531,14.499855
828,"直线","开光",9,-21.426144,-2.635932,23.721792,9.695633,14.499856
828,"直线","开光",10,-21.924537,-2.635932,23.228205,9.764734,14.499857
828,"直线","开光",11,-22.422931,-2.635932,22.734618,9.833835,14.499858
828,"直线","开光",12,-22.921325,-2.635932,22.240391,9.896050,14.499859
828,"直线","开光",13,-23.419719,-2.635932,21.742526,9.919150,14.499860
828,"直线","开光",14,-23.918112,-2.635932,21.244661,9.942250,14.499860
828,"直线","开光",15,-24.416506,-2.635932,20.746797,9.965350,14.499861
828,"直线","开光",16,-24.914900,-2.635932,20.248932,9.988450,14.499861
829,"直线(跳转)","关光",0,-24.914900,-2.635932,20.248932,9.988450,14.499861
829,"直线(跳转)","关光",1,-26.908475,-2.635932,18.257474,9.919150,14.499860
830,"直线","开光",0,-26.908475,-2.635932,18.257474,9.919150,14.499860
830,"直线","开光",1,-27.406868,-2.635932,17.759609,9.896050,14.499859
830,"直线","开光",2,-27.905262,-2.635932,17.265382,9.833835,14.499859
830,"直线","开光",3,-28.403656,-2.635932,16.771795,9.764734,14.499858
830,"直线","开光",4,-28.902050,-2.635932,16.278208,9.695633,14.499856
830,"直线","开光",5,-29.400443,-2.635932,15.784622,9.626531,14.499855
831,"直线(跳转)","关光",0,-29.400443,-2.635932,15.784622,9.626531,14.499855
831,"直线(跳转)","关光",1,-32.889199,-2.635932,12.402011,8.792368,14.499838
832,"直线","开光",0,-32.889199,-2.635932,12.402011,8.792368,14.499838
832,"直线","开光",1,-33.387593,-2.635932,11.929630,8.633435,14.499834
832,"直线","开光",2,-33.885987,-2.635932,11.457248,8.474502,14.499830
832,"直线","开光",3,-34.384381,-2.635932,10.984867,8.315569,14.499825
832,"直线","开光",4,-34.882774,-2.635932,10.527578,8.117830,14.499820
833,"直线(跳转)","关光",0,-34.882774,-2.635932,10.527578,8.117830,14.499820
833,"直线(跳转)","关光",1,-36.876349,-2.635932,8.710233,7.299469,14.499794
834,"直线","开光",0,-36.876349,-2.635932,8.710233,7.299469,14.499794
834,"直线","开光",1,-37.374743,-2.635932,8.275259,7.056155,14.499786
834,"直线","开光",2,-37.873137,-2.635932,7.840284,6.812842,14.499778
834,"直线","开光",3,-38.371530,-2.635932,7.405310,6.569528,14.499768
834,"直线","开光",4,-38.869924,-2.635932,6.970336,6.326214,14.499758
834,"直线","开光",5,-39.368318,-2.635932,6.550047,6.059287,14.499748
834,"直线","开光",6,-39.866712,-2.635932,6.139472,5.776742,14.499737
834,"直线","开光",7,-40.365105,-2.635932,5.728896,5.494196,14.499725
834,"直线","开光",8,-40.863499,-2.635932,5.318322,5.211651,14.499712
834,"直线","开光",9,-41.361893,-2.635932,4.907747,4.929106,14.499699
834,"直线","开光",10,-41.860287,-2.635932,4.523764,4.611516,14.499686
834,"直线","开光",11,-42.358680,-2.635932,4.141117,4.292168,14.499672
834,"直线","开光",12,-42.857074,-2.635932,3.758470,3.972819,14.499657
834,"直线","开光",13,-43.355468,-2.635932,3.375823,3.653471,14.499642
834,"直线","开光",14,-43.853861,-2.635932,3.002619,3.323820,14.499628
834,"直线","开光",15,-44.352255,-2.635932,2.651188,2.970413,14.499612
834,"直线","开光",16,-44.850649,-2.635932,2.299756,2.617006,14.499598
834,"直线","开光",17,-45.349043,-2.635932,1.948325,2.263600,14.499583
835,"直线(跳转)","关光",0,-45.349043,-2.635932,1.948325,2.263600,14.499583
835,"直线(跳转)","关光",1,-45.349043,-2.535932,1.948324,2.263599,14.599586
836,"直线","开光",0,-45.349043,-2.535932,1.948324,2.263599,14.599586
836,"直线","开光",1,-44.850649,-2.535932,2.299755,2.617005,14.599600
836,"直线","开光",2,-44.352255,-2.535932,2.651186,2.970412,14.599615
836,"直线","开光",3,-43.853861,-2.535932,3.002618,3.323819,14.599630
836,"直线","开光",4,-43.355468,-2.535932,3.375822,3.653470,14.599644
836,"直线","开光",5,-42.857074,-2.535932,3.758468,3.972818,14.599659
836,"直线","开光",6,-42.358680,-2.535932,4.141116,4.292167,14.599673
836,"直线","开光",7,-41.860287,-2.535932,4.523763,4.611515,14.599687
836,"直线","开光",8,-41.361893,-2.535932,4.907745,4.929105,14.599700
836,"直线","开光",9,-40.863499,-2.535932,5.318320,5.211650,14.599713
836,"直线","开光",10,-40.365105,-2.535932,5.728895,5.494195,14.599725
836,"直线","开光",11,-39.866712,-2.535932,6.139470,5.776741,14.599737
836,"直线","开光",12,-39.368318,-2.535932,6.550045,6.059286,14.599748
836,"直线","开光",13,-38.869924,-2.535932,6.970334,6.326213,14.599758
836,"直线","开光",14,-38.371530,-2.535932,7.405308,6.569527,14.599768
836,"直线","开光",15,-37.873137,-2.535932,7.840283,6.812841,14.599777
836,"直线","开光",16,-37.374743,-2.535932,8.275257,7.056155,14.599785
836,"直线","开光",17,-36.876349,-2.535932,8.710231,7.299468,14.599793
837,"直线(跳转)","关光",0,-36.876349,-2.535932,8.710231,7.299468,14.599793
837,"直线(跳转)","关光",1,-34.882774,-2.535932,10.527576,8.117829,14.599819
838,"直线","开光",0,-34.882774,-2.535932,10.527576,8.117829,14.599819
838,"直线","开光",1,-34.384381,-2.535932,10.984865,8.315568,14.599824
838,"直线","开光",2,-33.885987,-2.535932,11.457247,8.474502,14.599828
838,"直线","开光",3,-33.387593,-2.535932,11.929628,8.633435,14.599833
838,"直线","开光",4,-32.889199,-2.535932,12.402010,8.792368,14.599836
839,"直线(跳转)","关光",0,-32.889199,-2.535932,12.402010,8.792368,14.599836
839,"直线(跳转)","关光",1,-29.400443,-2.535932,15.784621,9.626531,14.599853
840,"直线","开光",0,-29.400443,-2.535932,15.784621,9.626531,14.599853
840,"直线","开光",1,-28.902050,-2.535932,16.278208,9.695632,14.599855
840,"直线","开光",2,-28.403656,-2.535932,16.771795,9.764734,14.599856
840,"直线","开光",3,-27.905262,-2.535932,17.265382,9.833835,14.599857
840,"直线","开光",4,-27.406868,-2.535932,17.759609,9.896050,14.599857
840,"直线","开光",5,-26.908475,-2.535932,18.257474,9.919150,14.599858
841,"直线(跳转)","关光",0,-26.908475,-2.535932,18.257474,9.919150,14.599858
841,"直线(跳转)","关光",1,-24.914900,-2.535932,20.248932,9.988450,14.599859
842,"直线","开光",0,-24.914900,-2.535932,20.248932,9.988450,14.599859
842,"直线","开光",1,-24.416506,-2.535932,20.746797,9.965350,14.599859
842,"直线","开光",2,-23.918112,-2.535932,21.244662,9.942250,14.599859
842,"直线","开光",3,-23.419719,-2.535932,21.742526,9.919150,14.599858
842,"直线","开光",4,-22.921325,-2.535932,22.240391,9.896050,14.599857
842,"直线","开光",5,-22.422931,-2.535932,22.734618,9.833835,14.599857
842,"直线","开光",6,-21.924537,-2.535932,23.228205,9.764734,14.599856
842,"直线","开光",7,-21.426144,-2.535932,23.721792,9.695632,14.599855
842,"直线","开光",8,-20.927750,-2.535932,24.215379,9.626531,14.599853
842,"直线","开光",9,-20.429356,-2.535932,24.707257,9.548320,14.599852
842,"直线","开光",10,-19.930963,-2.535932,25.192325,9.433811,14.599850
842,"直线","开光",11,-19.432569,-2.535932,25.677393,9.319302,14.599848
842,"直线","开光",12,-18.934175,-2.535932,26.162462,9.204793,14.599845
842,"直线","开光",13,-18.435781,-2.535932,26.647530,9.090284,14.599843
842,"直线","开光",14,-17.937388,-2.535932,27.125609,8.951300,14.599840
842,"直线","开光",15,-17.438994,-2.535932,27.597990,8.792367,14.599836
842,"直线","开光",16,-16.940600,-2.535932,28.070371,8.633434,14.599833
843,"直线(跳转)","关光",0,-16.940600,-2.535932,28.070371,8.633434,14.599833
843,"直线(跳转)","关光",1,-10.959875,-2.535932,33.449954,6.059286,14.599748
844,"直线","开光",0,-10.959875,-2.535932,33.449954,6.059286,14.599748
844,"直线","开光",1,-10.461482,-2.535932,33.860529,5.776741,14.599737
844,"直线","开光",2,-9.963088,-2.535932,34.271104,5.494195,14.599725
844,"直线","开光",3,-9.464694,-2.535932,34.681679,5.211650,14.599713
844,"直线","开光",4,-8.966301,-2.535932,35.092254,4.929105,14.599700
845,"直线(跳转)","关光",0,-8.966301,-2.535932,35.092254,4.929105,14.599700
845,"直线(跳转)","关光",1,-8.966301,-2.435932,35.092255,4.929104,14.699701
846,"直线","开光",0,-8.966301,-2.435932,35.092255,4.929104,14.699701
846,"直线","开光",1,-9.464694,-2.435932,34.681681,5.211649,14.699714
846,"直线","开光",2,-9.963088,-2.435932,34.271106,5.494194,14.699725
